word,sent
colder,-0.186972239
peculiar,-0.1869329
raum,-0.186845028
dicey,-0.186640958
nuclear,-0.186398405
staff,-0.186142312
gadget,-0.186070985
arrow,-0.185925207
pricesi,-0.185901643
current,-0.185763662
thought,-0.185736231
smoother,-0.185642675
boden,-0.185344
sayth,-0.185249757
booti,-0.185197489
sweatpant,-0.185196975
particularli,-0.185091656
hydrat,-0.18475945
groe,-0.184722108
frick,-0.184524163
wie,-0.184448759
der,-0.18442816
kse,-0.184157071
foreign,-0.184146357
hade,-0.183958344
flatter,-0.183896033
sensit,-0.183892323
charcoal,-0.183655371
dnn,-0.183470131
beforei,-0.183266704
greatso,-0.183262241
fuddruck,-0.182964476
weakest,-0.182883773
mildli,-0.182794724
kartoffelsalat,-0.182770263
jog,-0.182639453
return,-0.182230375
ig,-0.182183323
betterit,-0.18216384
earliest,-0.182131218
distinguish,-0.182010068
prevail,-0.181896358
itth,-0.181680863
lil,-0.1816414
vehicl,-0.181575052
sauberkeit,-0.181267077
muchw,-0.181152453
pantri,-0.181114719
capon,-0.181091345
disadvantag,-0.181065686
fulli,-0.180812007
head,-0.180733306
rhythm,-0.180641918
culver,-0.180628752
peep,-0.180401803
satiat,-0.180006093
wherea,-0.179869085
fortun,-0.179788638
alot,-0.1797731
dot,-0.179472876
whileth,-0.179419154
fluent,-0.179313928
smalli,-0.179275518
chain,-0.179260425
foodon,-0.17919568
gegrillt,-0.179151053
tablewar,-0.179110477
gram,-0.178976304
bratkartoffeln,-0.178902101
ihop,-0.178644314
ziemlich,-0.178611245
typic,-0.178560401
criteria,-0.17855989
whirl,-0.17831733
nudeln,-0.178311248
pimp,-0.178173837
manch,-0.178146118
thatthi,-0.178070448
function,-0.177819575
selfservic,-0.177806992
daylight,-0.177511753
millionair,-0.177437467
int,-0.177431998
blichen,-0.177406002
onenot,-0.17736208
tablesth,-0.177359425
paperthin,-0.177234196
race,-0.176742434
redid,-0.176657386
beard,-0.176455177
firsthand,-0.176155989
sever,-0.175969204
fanden,-0.175744075
stair,-0.175636968
scope,-0.175492354
oven,-0.175491316
speisekart,-0.175460227
pointi,-0.175305643
gastraum,-0.175123654
waiterswaitress,-0.175027138
shopper,-0.174977261
wout,-0.174964482
backand,-0.174754259
discourag,-0.174683419
eati,-0.1746407
musik,-0.174568977
seat,-0.174433064
anybodi,-0.17437396
nervou,-0.173941393
cigar,-0.173691215
meoveral,-0.173689506
hazi,-0.173543583
shipment,-0.173424644
vorspeis,-0.173396936
saltier,-0.173149503
vessel,-0.173026034
uuu,-0.173000093
gnarli,-0.172947728
timeso,-0.172868505
owni,-0.172756931
seater,-0.172732529
rider,-0.172434325
research,-0.172381246
wolf,-0.172340754
congest,-0.17211374
photo,-0.172076118
spectacular,-0.172071495
med,-0.171914721
unrealist,-0.171607521
plaster,-0.171394549
chewier,-0.171334823
pajama,-0.171276105
tablem,-0.17127072
personnel,-0.171134403
gripe,-0.170943388
crisper,-0.170894021
retir,-0.170734873
crime,-0.170496663
sthle,-0.170418592
tastier,-0.170305691
thingsi,-0.170199353
drauen,-0.170149665
enough,-0.169883831
jobi,-0.169821776
uber,-0.169719845
fructos,-0.169489027
moder,-0.169446433
valu,-0.169345755
thicker,-0.169344688
dye,-0.169336047
interview,-0.169012749
bedienungen,-0.168742493
garnelen,-0.168667464
firmer,-0.168634178
cabinet,-0.168343935
fatburg,-0.16831069
bull,-0.168200454
compet,-0.168181934
bedroom,-0.168137364
divid,-0.168013386
miscellan,-0.167869043
againw,-0.167820578
downfal,-0.167661097
reasonableth,-0.167547911
expectationsth,-0.167532534
drum,-0.167456809
ie,-0.167423361
blander,-0.167066451
everi,-0.16698685
veer,-0.16680275
bichen,-0.166741923
ontop,-0.166594
hightop,-0.166587578
jr,-0.16652598
beilagensalat,-0.166437315
backbut,-0.16607871
numer,-0.166072371
groov,-0.165826252
weaker,-0.165664641
mofo,-0.165644046
qualm,-0.16547025
greasier,-0.165358544
descent,-0.165225688
level,-0.164948297
blister,-0.164835719
pipe,-0.164660498
bet,-0.164609811
nonetheless,-0.164334076
peoplew,-0.16417107
bee,-0.164153353
thousand,-0.164122635
freei,-0.164067614
dungeon,-0.164002656
klassisch,-0.163990381
cosmet,-0.163906344
goofi,-0.163881916
twice,-0.163881084
combat,-0.163819855
tuxedo,-0.163013379
spun,-0.162921991
freedom,-0.162784474
extrem,-0.162677971
gener,-0.162215289
taxi,-0.162062771
hot,-0.161667492
drinnen,-0.161641636
tumbler,-0.161358649
warmer,-0.161306709
nitrogen,-0.16128114
jean,-0.161184122
gla,-0.160940619
bdub,-0.160776027
portionsth,-0.160636788
thoughi,-0.160619595
bode,-0.160499983
eaten,-0.160449697
pseudo,-0.160425453
checker,-0.16039671
degre,-0.160116234
starsthi,-0.16010362
sketchi,-0.160096966
breed,-0.160070991
smallish,-0.15960364
banner,-0.159422218
fiber,-0.159081552
funniest,-0.158995936
cheapi,-0.158894729
sitzen,-0.158870462
someday,-0.15876259
scarf,-0.158501485
secretli,-0.157630194
defi,-0.157436405
br,-0.157248736
squad,-0.157175276
yada,-0.15707572
as,-0.157061974
wish,-0.156992373
yet,-0.156756373
one,-0.156703563
worthwhil,-0.156526456
nutrit,-0.156285478
previous,-0.156214428
inhab,-0.156172259
unsur,-0.156077621
direkt,-0.156062054
medicin,-0.155881796
betteri,-0.15586437
prais,-0.15573348
boatload,-0.155694307
smother,-0.155536213
cabl,-0.155516409
by,-0.15523371
mei,-0.155082656
stash,-0.154927003
valet,-0.154741925
vergleich,-0.154647217
guarante,-0.154639268
curv,-0.154466505
heavyhand,-0.154337773
countertop,-0.154247091
easili,-0.15423185
awe,-0.153963817
platform,-0.15391023
segreg,-0.1538441
extraordinari,-0.153809296
anywher,-0.153162389
accolad,-0.153137446
liven,-0.153123575
countless,-0.153050126
snobberi,-0.152993726
overindulg,-0.152991018
calibr,-0.152466116
aircondit,-0.152385658
yield,-0.152378816
insan,-0.151955383
potion,-0.151853601
kleiner,-0.151652216
umph,-0.151614517
simultan,-0.151377594
reson,-0.151240404
reason,-0.15120232
product,-0.151194355
fed,-0.151121257
integr,-0.151024251
busiest,-0.150951693
pet,-0.150693762
gym,-0.150686525
chapter,-0.150661914
bartend,-0.150583578
itif,-0.150485594
pang,-0.150480871
softli,-0.150419919
housew,-0.150259151
thin,-0.150017872
outit,-0.149945857
gericht,-0.149940381
thoughth,-0.149815046
gambl,-0.149738738
trader,-0.149725357
scale,-0.14967175
directli,-0.149625626
excellentfood,-0.149498897
cheapth,-0.149391464
liken,-0.149389398
reviewthi,-0.149364708
kiddo,-0.149197234
hoop,-0.149167952
revamp,-0.149059981
shout,-0.148749014
platt,-0.148723442
pip,-0.148689656
routin,-0.148644573
walkup,-0.148509728
extract,-0.148372445
dazu,-0.148195038
monitor,-0.148165484
addit,-0.148164628
debaucheri,-0.148080061
retail,-0.147983574
toiletten,-0.147937898
persuas,-0.147884331
evidenc,-0.147675997
trophi,-0.147436299
ebenso,-0.147363833
ident,-0.147294456
worthi,-0.147198412
ceo,-0.147001244
bunch,-0.146928323
neben,-0.14691846
trade,-0.146853955
gemischten,-0.146702011
damn,-0.146548389
latter,-0.145966511
formula,-0.145870475
decis,-0.145811305
scientist,-0.145811077
add,-0.145690098
these,-0.145647448
fool,-0.145587055
hoopla,-0.145553104
safest,-0.145313738
heavi,-0.145298157
mindblow,-0.144445808
fairli,-0.144444426
dow,-0.143946506
fori,-0.143909121
quicklyth,-0.143903164
withi,-0.143645042
anywayth,-0.14359062
hour,-0.143476406
descend,-0.14342195
chair,-0.143287627
billboard,-0.143014628
entri,-0.142942323
bedient,-0.142901547
greet,-0.142887552
yr,-0.142805681
soon,-0.14278512
shabbi,-0.142643098
furri,-0.142580857
auenbereich,-0.14240503
sow,-0.142279061
goodal,-0.142001881
wei,-0.141941075
memor,-0.141835058
zimmer,-0.141691762
did,-0.141651775
premis,-0.141640578
bead,-0.141499927
repres,-0.141328224
barstool,-0.141300161
throughout,-0.141299488
collect,-0.141011013
acquaint,-0.140898392
puf,-0.140837409
swelter,-0.140802498
onward,-0.14075163
strive,-0.140649996
ratio,-0.140628032
cast,-0.140535859
readymad,-0.140522164
vinyl,-0.140468418
thumb,-0.140371461
brim,-0.140268694
mediumrar,-0.140081771
theori,-0.140064422
if,-0.139821615
kartoffeln,-0.139670894
comparison,-0.139653618
free,-0.139602785
steami,-0.139530543
perimet,-0.13950048
squeak,-0.139352997
raucou,-0.139307926
pounder,-0.139306383
goodon,-0.138906567
tomaten,-0.138666904
gebud,-0.138356252
tight,-0.138293643
itim,-0.138278723
besteht,-0.138206595
mainli,-0.137971051
loop,-0.137802081
portionsi,-0.137655387
start,-0.137639354
thereif,-0.137590604
neatli,-0.137327291
airlin,-0.137285811
yo,-0.13708511
faith,-0.137056891
allergi,-0.136928194
join,-0.136906961
particip,-0.136778826
dig,-0.136684972
lord,-0.136669661
we,-0.136431247
convey,-0.136418218
flattop,-0.136387906
innout,-0.136272298
transit,-0.136168129
god,-0.135994114
gamut,-0.13597482
backif,-0.135972329
pod,-0.135878233
frigid,-0.135480505
stool,-0.135426133
neck,-0.135397738
notion,-0.135369984
sahen,-0.135315979
saftig,-0.135237255
last,-0.134914137
news,-0.134909352
lure,-0.134899342
home,-0.134830404
boil,-0.13451035
tastybut,-0.134286353
placewhen,-0.133901794
revieww,-0.13370982
brot,-0.133605395
disclosur,-0.133561162
mist,-0.133419365
dealth,-0.13336241
whale,-0.133330353
individu,-0.133221535
satisfi,-0.132811666
neighbour,-0.131978863
back,-0.131931681
hardest,-0.131644285
heavier,-0.131453496
granddaught,-0.131260004
sniff,-0.131247928
wager,-0.131184396
geschmacklich,-0.131034708
befindet,-0.130839672
mourn,-0.130744414
speci,-0.130712945
blogger,-0.130638061
twoi,-0.130485443
been,-0.130482969
danc,-0.129712093
wifi,-0.129687745
methey,-0.12965633
plane,-0.129521973
umgebung,-0.129516338
configur,-0.129153105
engulf,-0.128719481
garb,-0.128378167
matur,-0.128139674
wienerschnitzel,-0.127877696
inandout,-0.127708751
babi,-0.127578583
gambler,-0.127148434
parti,-0.12710504
dozen,-0.127006854
adject,-0.126963236
tryw,-0.126920565
morew,-0.126704924
again,-0.126639314
prei,-0.126638829
attend,-0.126632782
prom,-0.12659392
dinosaur,-0.126501857
gloomi,-0.126412761
goer,-0.126229803
growth,-0.126194739
rel,-0.126181757
strongest,-0.126157718
anim,-0.126074674
grandkid,-0.125768212
size,-0.12562775
groen,-0.125610385
booster,-0.125211841
drafti,-0.124569766
whataburg,-0.124460769
aroma,-0.124410098
stroke,-0.124385541
ladder,-0.124164596
for,-0.124121098
togetheri,-0.124085916
preis,-0.123988996
player,-0.123979985
strateg,-0.12361159
rote,-0.123589941
den,-0.123561161
lolw,-0.123271546
slant,-0.123111548
trepid,-0.12306822
extremli,-0.123004923
differenti,-0.122807263
berzeugt,-0.122796432
anderen,-0.12267745
encas,-0.122664565
philosophi,-0.122562235
coal,-0.12239435
nameth,-0.122006264
safer,-0.120998342
hing,-0.120736646
ici,-0.120703742
bound,-0.120675912
doughi,-0.12064109
rumlichkeiten,-0.120579459
halfdozen,-0.120295111
sitzt,-0.120247281
largest,-0.120109407
tilt,-0.120011644
havei,-0.119793658
exceedingli,-0.119710662
toppingsth,-0.119674447
tile,-0.119625955
placefirst,-0.119466973
restauranteur,-0.118943092
plu,-0.118880961
exampl,-0.118840076
cage,-0.11874097
seiner,-0.118697168
sptzle,-0.118544928
redecor,-0.118469016
here,-0.118369143
gaststtt,-0.118253888
grandson,-0.118206278
further,-0.117913872
dat,-0.117820786
crispier,-0.117611551
afar,-0.117505248
slum,-0.117393627
sooni,-0.11727152
salon,-0.116823014
thinner,-0.116782436
peopleth,-0.116680312
workth,-0.116499186
went,-0.116454141
shuttl,-0.116428468
sensibl,-0.116289197
stil,-0.11600266
blog,-0.115980698
dough,-0.115659243
crunchier,-0.11557575
crate,-0.115574402
worki,-0.11540814
tb,-0.115365186
sodium,-0.115220711
applaud,-0.115210843
bibl,-0.115048188
backit,-0.114878663
yummier,-0.114730932
maintain,-0.114677816
foggi,-0.114666056
verschiedenen,-0.114655258
hereon,-0.114138612
fastfood,-0.113804381
dhote,-0.113763224
passerbi,-0.113678012
calib,-0.113374753
againbut,-0.113103032
fastest,-0.112927735
goodwil,-0.112917932
aptli,-0.112838513
neverend,-0.112784398
grid,-0.112718233
tank,-0.112624928
aisl,-0.112230998
articl,-0.112223609
unknown,-0.112124412
beater,-0.111910141
entail,-0.111833012
smallth,-0.111729538
yardhous,-0.111588139
ball,-0.111543203
offer,-0.111436277
dimension,-0.111276836
induc,-0.111212383
dies,-0.11118164
stock,-0.111114716
i,-0.11105837
anxiou,-0.110793903
affin,-0.110691603
encourag,-0.110616
herefood,-0.110137977
renov,-0.110117398
currywurst,-0.109888627
deceivingli,-0.109783089
proudli,-0.109722905
meter,-0.10961326
belt,-0.10951504
behold,-0.109495244
mart,-0.109255021
ga,-0.108841035
glisten,-0.108737697
usual,-0.108712457
starsa,-0.108642325
mitarbeit,-0.108632107
group,-0.108407858
thoughthey,-0.10802397
againa,-0.108003869
squeez,-0.107653112
spi,-0.10712838
white,-0.106781001
backnot,-0.106764627
akin,-0.106647577
xtra,-0.106354529
klein,-0.106352271
portion,-0.106094599
guten,-0.106078248
beneath,-0.106074603
avail,-0.106066686
smashburg,-0.105827961
includ,-0.105676495
everythingi,-0.105554621
merchandis,-0.105202758
leather,-0.105157177
herenot,-0.105024191
aufgefallen,-0.104762308
woah,-0.104357928
boundari,-0.10393087
such,-0.103828229
fairway,-0.10379965
wingstop,-0.103748731
sardin,-0.103586735
high,-0.103541338
non,-0.103538251
hometh,-0.103518907
moreth,-0.102665346
intak,-0.102581176
gamer,-0.102563847
electr,-0.102453419
abschluss,-0.102300116
attest,-0.102192875
titl,-0.101834786
famili,-0.101812207
budget,-0.101759196
aspir,-0.101680917
larger,-0.101623952
menubut,-0.101622964
lotteri,-0.101398822
bunt,-0.101314731
timefood,-0.101008165
isth,-0.100850072
batman,-0.100844377
suv,-0.100823322
ahem,-0.100493943
tweak,-0.100087462
freddi,-0.100000643
dreari,-0.09993755
recruit,-0.099775531
stray,-0.099688048
wavi,-0.099615085
mitten,-0.099589271
playground,-0.099411372
bandwagon,-0.099378014
dealership,-0.099359993
grab,-0.099304338
nip,-0.099232563
rightit,-0.098937954
tomorrow,-0.098853745
competit,-0.098851184
rare,-0.098742651
drank,-0.098647643
thunder,-0.098585051
hoti,-0.098547664
target,-0.098534027
arteri,-0.098278199
strength,-0.097936618
board,-0.097913382
pur,-0.097616354
fullsiz,-0.097539122
homei,-0.097247313
move,-0.097168108
treat,-0.09688917
rain,-0.096581716
moxi,-0.096547541
hugeth,-0.096486533
downsiz,-0.096428829
boy,-0.096286984
bias,-0.096268383
acoust,-0.096139408
griechischen,-0.096129109
eachth,-0.095922727
drew,-0.095723131
empfohlen,-0.095545329
connect,-0.095488593
raffl,-0.095392986
relativ,-0.095310895
plateth,-0.095064393
eagl,-0.094767796
stimmung,-0.094492064
myth,-0.09436955
himth,-0.094316208
gebacken,-0.094146987
nerd,-0.093820422
facilit,-0.093542713
spong,-0.093273577
peak,-0.093264828
teamwork,-0.093102961
dove,-0.092879769
bitter,-0.092877637
diagon,-0.092862373
rahmen,-0.092662953
syrupi,-0.092314205
zaxbi,-0.092152055
overhead,-0.092046477
unheard,-0.091548034
bang,-0.091411056
savag,-0.091333689
peer,-0.090844838
lyfe,-0.090739719
themth,-0.090556525
af,-0.090446325
plaqu,-0.09040697
nationwid,-0.09033494
airway,-0.0903204
warm,-0.09031145
sacr,-0.090227468
caraf,-0.090148328
meat,-0.090059251
tranc,-0.090013886
hon,-0.089773376
personi,-0.089742694
linen,-0.0897418
lenni,-0.089589169
consciou,-0.089540503
tablecloth,-0.089159838
wicker,-0.089066368
futur,-0.089044381
selfpark,-0.088724498
houlihan,-0.088557494
heartier,-0.088539274
depriv,-0.088411312
stretch,-0.088133958
aboveaverag,-0.087929373
loti,-0.087838457
diabet,-0.087292917
rightw,-0.087237142
gewhlt,-0.087229801
nachtisch,-0.087132146
horn,-0.087074749
fundrais,-0.087004886
tee,-0.086808822
whilst,-0.086577118
heater,-0.086137336
clone,-0.086120665
zillion,-0.086074557
hippi,-0.085788514
camp,-0.085603104
liber,-0.085591985
cholesterol,-0.085468778
swing,-0.085422185
toobut,-0.085330763
tagalog,-0.085290499
friggin,-0.085181061
patti,-0.085156667
flirti,-0.085125997
bestow,-0.085112796
compact,-0.085093973
funni,-0.085013769
uniformli,-0.08476298
gladli,-0.084466555
motorcycl,-0.084277556
feed,-0.083719291
tableschair,-0.083555493
duplic,-0.083551904
gogo,-0.083470664
bunni,-0.083439192
teas,-0.083389442
gaze,-0.083305717
fabric,-0.083182318
teilweis,-0.082964702
load,-0.08270371
waitperson,-0.082618429
fire,-0.082289457
yoga,-0.082196639
backthey,-0.081822297
humour,-0.081522269
advisor,-0.081251888
guzzl,-0.081211299
compris,-0.081147717
leicht,-0.081108105
bj,-0.081097008
imho,-0.081036947
zoo,-0.081014142
goon,-0.080887508
fob,-0.080832672
inner,-0.080801162
witch,-0.080728276
hipster,-0.080710876
flexibl,-0.08068824
cushion,-0.080396296
ampl,-0.080231026
jk,-0.080225924
coaster,-0.080195934
habit,-0.079810374
appoint,-0.079791327
predominantli,-0.079767826
alsoi,-0.079704118
ikea,-0.079674396
tenant,-0.079650091
ha,-0.079417066
fewer,-0.079207027
massiv,-0.078736756
dedic,-0.078642335
color,-0.078583581
begrung,-0.078481008
shelf,-0.078472917
iron,-0.078152594
susten,-0.07809696
youth,-0.078012909
therea,-0.077950711
support,-0.077742524
munch,-0.077713849
befor,-0.077625843
deviat,-0.077332432
toy,-0.077251374
beckon,-0.077184092
ago,-0.076884257
fllt,-0.076737327
tooso,-0.076582065
fatherinlaw,-0.076553399
lifei,-0.076330346
satellit,-0.076260354
poetic,-0.076230347
seedi,-0.07577631
audio,-0.075586694
okayi,-0.075412788
sixth,-0.075358531
wari,-0.075341666
goe,-0.075275846
grad,-0.07508581
split,-0.07504476
teil,-0.074798293
slogan,-0.074713138
grandpar,-0.074605762
signag,-0.074385569
aforement,-0.074165811
oomph,-0.074149236
nevertheless,-0.073990177
colour,-0.073956911
social,-0.073897088
decept,-0.073891108
past,-0.073882092
againoveral,-0.073862463
